EXT_FOR_HDI_VH,Y45-49,NR,F,ES	6696 	6408 	6170 	6463 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,FI	309 	298 	278 	274 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,FR	4568 p	4142 p	4515 p	4457 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,HR	60 	48 	43 	37 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,HU	233 	203 	179 	184 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,IE	949 	937 	848 	837 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,IS	32 	20 	18 	24 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,IT	3315 e	3252 	3195 	3220 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,LI	8 	5 	7 	5 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,LT	1 	1 	8 	11 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,LU	200 b	190 	181 	162 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,LV	14 	13 	20 	16 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,MT	76 	75 	63 	64 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,NL	1783 	1675 	1562 	1508 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,NO	837 	822 	780 	804 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,PL	113 ep	102 ep	137 p	121 p	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,PT	268 	244 	215 	189 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,RO	106 	106 	93 	94 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,SE	1030 	986 	1021 	1054 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,SI	27 	27 	22 	12 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,SK	84 	71 	63 	60 	: 
EXT_FOR_HDI_VH,Y45-49,NR,F,UK	21153 	21419 	18266 	16052 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,AT	700 	648 	627 	601 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,BE	892 	899 	863 	894 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,BG	116 	98 	90 	74 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,CH	2122 	2091 	2038 	1993 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,CY	19 	19 	19 	22 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,CZ	1001 	908 	877 	865 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,DE	9844 	9778 	9694 b	9707 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,DK	822 	813 	770 	787 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,EE	70 	59 	51 b	53 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,EL	393 	376 	371 	368 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,ES	6619 	6250 	6176 	6339 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,FI	396 	394 	363 	340 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,FR	2546 p	2745 p	2498 p	2691 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,HR	59 	39 	36 	29 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,HU	401 	373 	376 	339 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,IE	815 	934 	794 	743 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,IS	42 	41 	35 	24 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,IT	1720 e	1717 	1657 	1801 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,LI	3 	2 	2 	4 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,LT	2 	0 	1 	1 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,LU	170 b	183 	178 	159 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,LV	48 	47 	41 	37 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,MT	55 	62 	55 	40 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,NL	1606 	1535 	1527 	1557 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,NO	893 	861 	889 	878 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,PL	197 ep	207 ep	300 p	295 p	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,PT	248 	216 	203 	198 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,RO	235 	263 	264 	228 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,SE	1242 	1256 	1314 	1404 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,SI	40 	37 	40 	45 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,SK	133 	133 	132 	131 	: 
EXT_FOR_HDI_VH,Y45-49,NR,M,UK	18645 	17221 	13669 	12609 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,AT	1504 	1453 	1380 	1306 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,BE	1898 	1939 	1891 	1925 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,BG	193 	158 	143 	118 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,CH	4765 	4606 	4476 	4320 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,CY	28 	22 	48 	101 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,CZ	1463 	1332 	1284 	1241 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,DE	19336 	18885 	18548 b	18328 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,DK	1488 	1479 	1376 	1357 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,EE	94 	89 	79 b	77 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,EL	1088 	1061 	1049 	1048 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,ES	13315 	12658 	12346 	12802 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,FI	705 	692 	641 	614 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,FR	7114 p	6887 p	7013 p	7148 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,HR	119 	87 	79 	66 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,HU	634 	576 	555 	523 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,IE	1764 	1871 	1642 	1580 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,IS	74 	61 	53 	48 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,IT	5035 e	4969 	4852 	5021 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,LI	11 	7 	9 	9 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,LT	3 	1 	9 	12 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,LU	370 b	373 	359 	321 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,LV	62 	60 	61 	53 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,MT	131 	137 	118 	104 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,NL	3389 	3210 	3089 	3065 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,NO	1730 	1683 	1669 	1682 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,PL	310 ep	309 ep	437 p	416 p	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,PT	516 	460 	418 	387 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,RO	341 	369 	357 	322 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,SE	2272 	2242 	2335 	2458 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,SI	67 	64 	62 	57 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,SK	217 	204 	195 	191 	: 
EXT_FOR_HDI_VH,Y45-49,NR,T,UK	39798 	38640 	31935 	28661 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,AT	338 	346 	350 	357 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,BE	624 	639 	694 	705 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,BG	54 	51 	48 	48 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,CH	1283 	1329 	1338 	1311 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,CY	97 	106 	103 	100 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,CZ	254 	227 	234 	207 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,DE	3277 	2906 	2744 b	2672 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,DK	184 	175 	161 	162 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,EE	28 	32 	32 b	27 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,EL	223 	188 	177 	185 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,ES	2113 	1859 	1832 	1976 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,FI	96 	90 	79 	77 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,FR	1901 p	1778 p	1787 p	2153 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,HR	24 	6 	4 	12 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,HU	153 	155 	161 	155 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,IE	501 	634 	628 	616 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,IS	4 	2 	5 	9 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,IT	602 e	612 	628 	641 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,LI	0 	0 	1 	1 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,LT	0 	0 	3 	9 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,LU	117 b	126 	122 	109 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,LV	7 	10 	32 	13 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,MT	34 	36 	28 	18 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,NL	769 	741 	652 	612 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,NO	198 	220 	222 	212 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,PL	49 ep	43 ep	45 p	45 p	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,PT	52 	70 	75 	79 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,RO	67 	68 	66 	65 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,SE	351 	331 	345 	314 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,SI	19 	9 	12 	15 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,SK	64 	80 	87 	88 	: 
EXT_FOR_HDI_VH,Y5-9,NR,F,UK	9422 	7994 	7261 	6879 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,AT	368 	376 	364 	350 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,BE	714 	775 	794 	823 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,BG	75 	72 	59 	42 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,CH	1286 	1317 	1336 	1366 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,CY	105 	105 	88 	74 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,CZ	261 	231 	220 	223 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,DE	3594 	3169 	2946 b	2865 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,DK	198 	209 	184 	145 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,EE	29 	26 	26 b	27 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,EL	218 	179 	168 	175 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,ES	2292 	1964 	1970 	2176 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,FI	96 	83 	76 	80 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,FR	1480 p	1844 p	2141 p	2245 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,HR	19 	13 	15 	12 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,HU	176 	195 	182 	174 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,IE	580 	614 	634 	657 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,IS	10 	5 	7 	11 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,IT	603 e	640 	633 	707 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,LI	0 	0 	0 	0 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,LT	0 	0 	6 	20 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,LU	126 b	100 	96 	86 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,LV	14 	14 	23 	17 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,MT	35 	36 	34 	19 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,NL	794 	748 	708 	650 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,NO	184 	211 	218 	237 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,PL	53 ep	70 ep	68 p	58 p	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,PT	64 	69 	70 	94 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,RO	87 	85 	68 	71 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,SE	350 	317 	326 	325 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,SI	17 	21 	15 	16 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,SK	62 	80 	95 	104 	: 
EXT_FOR_HDI_VH,Y5-9,NR,M,UK	8001 	10251 	11145 	9689 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,AT	706 	722 	714 	707 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,BE	1338 	1414 	1488 	1528 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,BG	129 	123 	107 	90 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,CH	2569 	2646 	2674 	2677 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,CY	202 	211 	191 	174 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,CZ	515 	458 	454 	430 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,DE	6871 	6075 	5690 b	5537 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,DK	382 	384 	345 	307 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,EE	57 	58 	58 b	54 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,EL	441 	367 	345 	360 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,ES	4405 	3823 	3802 	4152 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,FI	192 	173 	155 	157 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,FR	3381 p	3622 p	3928 p	4398 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,HR	43 	19 	19 	24 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,HU	329 	350 	343 	329 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,IE	1081 	1248 	1262 	1273 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,IS	14 	7 	12 	20 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,IT	1205 e	1252 	1261 	1348 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,LI	0 	0 	1 	1 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,LT	0 	0 	9 	29 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,LU	243 b	226 	218 	195 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,LV	21 	24 	55 	30 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,MT	69 	72 	62 	37 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,NL	1563 	1489 	1360 	1262 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,NO	382 	431 	440 	449 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,PL	102 ep	113 ep	113 p	103 p	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,PT	116 	139 	145 	173 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,RO	154 	153 	134 	136 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,SE	701 	648 	671 	639 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,SI	36 	30 	27 	31 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,SK	126 	160 	182 	192 	: 
EXT_FOR_HDI_VH,Y5-9,NR,T,UK	17423 	18245 	18406 	16568 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,AT	662 	642 	627 	609 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,BE	797 	821 	809 	761 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,BG	47 	45 	39 	35 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,CH	1787 	1751 	1710 	1669 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,CY	7 	1 	16 	153 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,CZ	330 	302 	286 	251 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,DE	7776 	7566 	7145 b	6777 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,DK	474 	482 	486 	473 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,EE	25 	17 	12 b	7 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,EL	553 	550 	551 	538 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,ES	5281 	5190 	5106 	5229 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,FI	216 	209 	186 	162 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,FR	3637 p	3549 p	3602 p	3422 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,HR	30 	30 	27 	22 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,HU	145 	121 	131 	152 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,IE	658 	605 	603 	609 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,IS	19 	17 	19 	23 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,IT	2652 e	2602 	2465 	2574 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,LI	3 	1 	0 	0 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,LT	0 	0 	3 	3 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,LU	131 b	220 	212 	190 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,LV	12 	15 	20 	16 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,MT	58 	64 	60 	58 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,NL	1263 	1228 	1178 	1123 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,NO	781 	757 	818 	816 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,PL	71 ep	95 ep	147 p	136 p	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,PT	197 	189 	186 	190 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,RO	92 	98 	97 	88 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,SE	824 	858 	895 	875 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,SI	15 	15 	17 	18 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,SK	40 	42 	36 	28 	: 
EXT_FOR_HDI_VH,Y50-54,NR,F,UK	18238 	17265 	14735 	15311 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,AT	568 	565 	554 	536 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,BE	822 	836 	821 	824 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,BG	103 	104 	83 	74 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,CH	1666 	1706 	1734 	1709 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,CY	8 	9 	17 	10 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,CZ	790 	746 	694 	621 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,DE	9342 	9495 	9193 b	8943 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,DK	665 	680 	675 	630 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,EE	48 	44 	35 b	29 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,EL	250 	224 	214 	207 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,ES	5293 	5054 	4860 	5007 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,FI	300 	309 	314 	307 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,FR	2110 p	2159 p	2377 p	2456 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,HR	53 	41 	38 	33 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,HU	282 	305 	274 	272 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,IE	587 	594 	560 	546 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,IS	17 	22 	17 	25 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,IT	1497 e	1519 	1498 	1562 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,LI	1 	1 	2 	1 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,LT	0 	0 	0 	1 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,LU	173 b	216 	209 	187 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,LV	35 	28 	41 	34 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,MT	53 	55 	45 	30 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,NL	1280 	1278 	1232 	1213 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,NO	800 	824 	846 	841 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,PL	89 ep	101 ep	211 p	194 p	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,PT	175 	180 	187 	173 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,RO	211 	216 	189 	173 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,SE	1119 	1198 	1226 	1214 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,SI	33 	29 	24 	24 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,SK	136 	120 	102 	85 	: 
EXT_FOR_HDI_VH,Y50-54,NR,M,UK	13273 	11733 	9846 	11284 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,AT	1230 	1207 	1181 	1145 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,BE	1619 	1657 	1630 	1585 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,BG	150 	149 	122 	109 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,CH	3453 	3457 	3444 	3378 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,CY	15 	10 	33 	163 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,CZ	1120 	1048 	980 	872 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,DE	17118 	17061 	16338 b	15720 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,DK	1139 	1162 	1161 	1103 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,EE	73 	61 	47 b	36 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,EL	803 	774 	765 	745 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,ES	10574 	10244 	9966 	10236 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,FI	516 	518 	500 	469 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,FR	5747 p	5708 p	5979 p	5878 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,HR	83 	71 	65 	55 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,HU	427 	426 	405 	424 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,IE	1245 	1199 	1163 	1155 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,IS	36 	39 	36 	48 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,IT	4149 e	4121 	3963 	4136 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,LI	4 	2 	2 	1 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,LT	0 	0 	3 	4 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,LU	304 b	436 	421 	377 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,LV	47 	43 	61 	50 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,MT	111 	119 	105 	88 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,NL	2543 	2506 	2410 	2336 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,NO	1581 	1581 	1664 	1657 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,PL	160 ep	196 ep	358 p	330 p	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,PT	372 	369 	373 	363 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,RO	303 	314 	286 	261 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,SE	1943 	2056 	2121 	2089 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,SI	48 	44 	41 	42 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,SK	176 	162 	138 	113 	: 
EXT_FOR_HDI_VH,Y50-54,NR,T,UK	31511 	28998 	24581 	26595 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,AT	542 	532 	499 	488 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,BE	528 	519 	486 	474 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,BG	49 	45 	43 	37 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,CH	1190 	1149 	1154 	1085 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,CY	15 	27 	7 	70 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,CZ	233 	211 	207 	211 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,DE	5950 	5724 	5539 b	5348 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,DK	431 	404 	400 	368 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,EE	9 	8 	9 b	7 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,EL	406 	404 	397 	382 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,ES	4236 	4054 	3899 	3900 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,FI	117 	120 	112 	117 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,FR	2857 p	2281 p	2582 p	2600 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,HR	35 	30 	34 	31 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,HU	131 	121 	111 	97 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,IE	481 	429 	406 	425 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,IS	22 	22 	22 	20 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,IT	2043 e	1917 	1805 	1841 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,LI	2 	2 	1 	2 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,LT	0 	1 	1 	1 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,LU	103 b	117 	113 	101 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,LV	11 	12 	14 	9 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,MT	51 	52 	46 	37 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,NL	865 	868 	852 	797 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,NO	694 	684 	643 	602 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,PL	76 ep	64 ep	91 p	79 p	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,PT	184 	164 	159 	146 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,RO	68 	68 	72 	66 	: 
EXT_FOR_HDI_VH,Y55-59,NR,F,SE	685 	671 	672 	675 	: 
